Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da producao das lavouras temporárias;;;
Variável - Rendimento médio da producao (Quilogramas por Hectare);;;
Unidade da Federacao;Produto das lavouras temporárias;Ano;
Roraima;Milho (em grao);1992;800
Roraima;Milho (em grao);1993;-
Roraima;Milho (em grao);1994;1000
Roraima;Milho (em grao);1995;1200
Roraima;Milho (em grao);1996;1291
Roraima;Milho (em grao);1997;1200
Roraima;Milho (em grao);1998;966
Roraima;Milho (em grao);1999;1300
Roraima;Milho (em grao);2000;1300
Roraima;Milho (em grao);2001;1505
Roraima;Milho (em grao);2002;1414
Roraima;Milho (em grao);2003;1800
Roraima;Milho (em grao);2004;2000
Roraima;Milho (em grao);2005;2000
Roraima;Milho (em grao);2006;2000
Roraima;Milho (em grao);2007;2000
Roraima;Milho (em grao);2008;2000
Roraima;Milho (em grao);2009;2000
Roraima;Milho (em grao);2010;2000
Roraima;Milho (em grao);2011;2000
Roraima;Milho (em grao);2012;2000
Roraima;Milho (em grao);2013;2547
Roraima;Milho (em grao);2014;2483
Roraima;Milho (em grao);2015;2974
Roraima;Milho (em grao);2016;3342
Roraima;Milho (em grao);2017;6254
Roraima;Milho (em grao);2018;4877
Roraima;Milho (em grao);2019;5238
Roraima;Milho (em grao);2020;5693
Roraima;Milho (em grao);2021;5341
Roraima;Milho (em grao);2022;6226
Roraima;Milho (em grao);2023;5792
Roraima;Soja (em grao);1988;-
Roraima;Soja (em grao);1989;-
Roraima;Soja (em grao);1990;-
Roraima;Soja (em grao);1991;-
Roraima;Soja (em grao);1992;-
Roraima;Soja (em grao);1993;-
Roraima;Soja (em grao);1994;-
Roraima;Soja (em grao);1995;-
Roraima;Soja (em grao);1996;-
Roraima;Soja (em grao);1997;-
Roraima;Soja (em grao);1998;-
Roraima;Soja (em grao);1999;-
Roraima;Soja (em grao);2000;-
Roraima;Soja (em grao);2001;-
Roraima;Soja (em grao);2002;-
Roraima;Soja (em grao);2003;-
Roraima;Soja (em grao);2004;2200
Roraima;Soja (em grao);2005;2800
Roraima;Soja (em grao);2006;2800
Roraima;Soja (em grao);2007;2900
Roraima;Soja (em grao);2008;2800
Roraima;Soja (em grao);2009;2800
Roraima;Soja (em grao);2010;2800
Roraima;Soja (em grao);2011;2800
Roraima;Soja (em grao);2012;2800
Roraima;Soja (em grao);2013;2698
Roraima;Soja (em grao);2014;2122
Roraima;Soja (em grao);2015;2342
Roraima;Soja (em grao);2016;2802
Roraima;Soja (em grao);2017;2407
Roraima;Soja (em grao);2018;2808
Roraima;Soja (em grao);2019;2757
Roraima;Soja (em grao);2020;2802
Roraima;Soja (em grao);2021;3167
Roraima;Soja (em grao);2022;3373
Roraima;Soja (em grao);2023;3472
Pará;Algodao herbáceo (em caroco);1988;577
Pará;Algodao herbáceo (em caroco);1989;563
Pará;Algodao herbáceo (em caroco);1990;550
Pará;Algodao herbáceo (em caroco);1991;587
Pará;Algodao herbáceo (em caroco);1992;564
Pará;Algodao herbáceo (em caroco);1993;522
Pará;Algodao herbáceo (em caroco);1994;414
Pará;Algodao herbáceo (em caroco);1995;705
Pará;Algodao herbáceo (em caroco);1996;808
Pará;Algodao herbáceo (em caroco);1997;667
Pará;Algodao herbáceo (em caroco);1998;459
Pará;Algodao herbáceo (em caroco);1999;567
Pará;Algodao herbáceo (em caroco);2000;800
Pará;Algodao herbáceo (em caroco);2001;-
Pará;Algodao herbáceo (em caroco);2002;-
Pará;Algodao herbáceo (em caroco);2003;-
Pará;Algodao herbáceo (em caroco);2004;-
Pará;Algodao herbáceo (em caroco);2005;-
Pará;Algodao herbáceo (em caroco);2006;-
Pará;Algodao herbáceo (em caroco);2007;-
Pará;Algodao herbáceo (em caroco);2008;-
Pará;Algodao herbáceo (em caroco);2009;-
Pará;Algodao herbáceo (em caroco);2010;-
Pará;Algodao herbáceo (em caroco);2011;-
Pará;Algodao herbáceo (em caroco);2012;-
Pará;Algodao herbáceo (em caroco);2013;-
Pará;Algodao herbáceo (em caroco);2014;-
Pará;Algodao herbáceo (em caroco);2015;-
Pará;Algodao herbáceo (em caroco);2016;-
Pará;Algodao herbáceo (em caroco);2017;-
Pará;Algodao herbáceo (em caroco);2018;-
Pará;Algodao herbáceo (em caroco);2019;-
Pará;Algodao herbáceo (em caroco);2020;-
Pará;Algodao herbáceo (em caroco);2021;-
Pará;Algodao herbáceo (em caroco);2022;-
Pará;Algodao herbáceo (em caroco);2023;-
Pará;Cana-de-acúcar;1988;54907
Pará;Cana-de-acúcar;1989;55274
Pará;Cana-de-acúcar;1990;55061
Pará;Cana-de-acúcar;1991;54562
Pará;Cana-de-acúcar;1992;52812
Pará;Cana-de-acúcar;1993;53890
Pará;Cana-de-acúcar;1994;56840
Pará;Cana-de-acúcar;1995;59758
Pará;Cana-de-acúcar;1996;57777
Pará;Cana-de-acúcar;1997;63218
Pará;Cana-de-acúcar;1998;65886
Pará;Cana-de-acúcar;1999;57597
Pará;Cana-de-acúcar;2000;72556
Pará;Cana-de-acúcar;2001;65690
Pará;Cana-de-acúcar;2002;69306
Pará;Cana-de-acúcar;2003;69316
Pará;Cana-de-acúcar;2004;69404
Pará;Cana-de-acúcar;2005;69216
Pará;Cana-de-acúcar;2006;70575
Pará;Cana-de-acúcar;2007;71691
Pará;Cana-de-acúcar;2008;72843
Pará;Cana-de-acúcar;2009;71507
Pará;Cana-de-acúcar;2010;61402
Pará;Cana-de-acúcar;2011;56794
Pará;Cana-de-acúcar;2012;56145
Pará;Cana-de-acúcar;2013;67750
Pará;Cana-de-acúcar;2014;69041
Pará;Cana-de-acúcar;2015;69040
Pará;Cana-de-acúcar;2016;68760
Pará;Cana-de-acúcar;2017;68250
Pará;Cana-de-acúcar;2018;68685
Pará;Cana-de-acúcar;2019;68971
Pará;Cana-de-acúcar;2020;68043
Pará;Cana-de-acúcar;2021;69019
Pará;Cana-de-acúcar;2022;69208
Pará;Cana-de-acúcar;2023;69194
Pará;Feijao (em grao);1988;553
Pará;Feijao (em grao);1989;593
Pará;Feijao (em grao);1990;604
Pará;Feijao (em grao);1991;575
Pará;Feijao (em grao);1992;532
Pará;Feijao (em grao);1993;585
Pará;Feijao (em grao);1994;551
Pará;Feijao (em grao);1995;612
Pará;Feijao (em grao);1996;627
Pará;Feijao (em grao);1997;633
Pará;Feijao (em grao);1998;561
Pará;Feijao (em grao);1999;645
Pará;Feijao (em grao);2000;639
Pará;Feijao (em grao);2001;711
Pará;Feijao (em grao);2002;755
Pará;Feijao (em grao);2003;849
Pará;Feijao (em grao);2004;838
Pará;Feijao (em grao);2005;774
Pará;Feijao (em grao);2006;833
Pará;Feijao (em grao);2007;837
Pará;Feijao (em grao);2008;768
Pará;Feijao (em grao);2009;645
Pará;Feijao (em grao);2010;678
Pará;Feijao (em grao);2011;720
Pará;Feijao (em grao);2012;689
Pará;Feijao (em grao);2013;700
Pará;Feijao (em grao);2014;696
Pará;Feijao (em grao);2015;682
Pará;Feijao (em grao);2016;769
Pará;Feijao (em grao);2017;833
Pará;Feijao (em grao);2018;759
Pará;Feijao (em grao);2019;760
Pará;Feijao (em grao);2020;760
Pará;Feijao (em grao);2021;769
Pará;Feijao (em grao);2022;765
Pará;Feijao (em grao);2023;766
Pará;Milho (em grao);1988;1242
Pará;Milho (em grao);1989;1361
Pará;Milho (em grao);1990;1187
Pará;Milho (em grao);1991;1265
Pará;Milho (em grao);1992;1188
Pará;Milho (em grao);1993;1310
Pará;Milho (em grao);1994;1273
Pará;Milho (em grao);1995;1373
Pará;Milho (em grao);1996;1375
Pará;Milho (em grao);1997;1476
Pará;Milho (em grao);1998;1468
Pará;Milho (em grao);1999;1597
Pará;Milho (em grao);2000;1354
Pará;Milho (em grao);2001;1561
Pará;Milho (em grao);2002;1597
Pará;Milho (em grao);2003;1840
Pará;Milho (em grao);2004;1938
Pará;Milho (em grao);2005;2011
Pará;Milho (em grao);2006;2090
Pará;Milho (em grao);2007;2060
Pará;Milho (em grao);2008;2340
Pará;Milho (em grao);2009;2296
Pará;Milho (em grao);2010;2573
Pará;Milho (em grao);2011;2570
Pará;Milho (em grao);2012;2801
Pará;Milho (em grao);2013;2777
Pará;Milho (em grao);2014;2876
Pará;Milho (em grao);2015;3319
Pará;Milho (em grao);2016;3260
Pará;Milho (em grao);2017;3266
Pará;Milho (em grao);2018;3489
Pará;Milho (em grao);2019;3194
Pará;Milho (em grao);2020;2784
Pará;Milho (em grao);2021;3101
Pará;Milho (em grao);2022;3059
Pará;Milho (em grao);2023;3584
Pará;Soja (em grao);1988;-
Pará;Soja (em grao);1989;-
Pará;Soja (em grao);1990;-
Pará;Soja (em grao);1991;-
Pará;Soja (em grao);1992;-
Pará;Soja (em grao);1993;-
Pará;Soja (em grao);1994;-
Pará;Soja (em grao);1995;-
Pará;Soja (em grao);1996;-
Pará;Soja (em grao);1997;2353
Pará;Soja (em grao);1998;1930
Pará;Soja (em grao);1999;2112
Pará;Soja (em grao);2000;2159
Pará;Soja (em grao);2001;2279
Pará;Soja (em grao);2002;2845
Pará;Soja (em grao);2003;2825
Pará;Soja (em grao);2004;2823
Pará;Soja (em grao);2005;2986
Pará;Soja (em grao);2006;2963
Pará;Soja (em grao);2007;2875
Pará;Soja (em grao);2008;2841
Pará;Soja (em grao);2009;2891
Pará;Soja (em grao);2010;2850
Pará;Soja (em grao);2011;2995
Pará;Soja (em grao);2012;3120
Pará;Soja (em grao);2013;2669
Pará;Soja (em grao);2014;3033
Pará;Soja (em grao);2015;3034
Pará;Soja (em grao);2016;3007
Pará;Soja (em grao);2017;3262
Pará;Soja (em grao);2018;2939
Pará;Soja (em grao);2019;3084
Pará;Soja (em grao);2020;3095
Pará;Soja (em grao);2021;2962
Pará;Soja (em grao);2022;3067
Pará;Soja (em grao);2023;3133
Amapá;Algodao herbáceo (em caroco);1988;-
Amapá;Algodao herbáceo (em caroco);1989;-
Amapá;Algodao herbáceo (em caroco);1990;-
Amapá;Algodao herbáceo (em caroco);1991;-
Amapá;Algodao herbáceo (em caroco);1992;-
Amapá;Algodao herbáceo (em caroco);1993;-
Amapá;Algodao herbáceo (em caroco);1994;-
Amapá;Algodao herbáceo (em caroco);1995;-
Amapá;Algodao herbáceo (em caroco);1996;-
Amapá;Algodao herbáceo (em caroco);1997;-
Amapá;Algodao herbáceo (em caroco);1998;-
Amapá;Algodao herbáceo (em caroco);1999;-
Amapá;Algodao herbáceo (em caroco);2000;-
Amapá;Algodao herbáceo (em caroco);2001;-
Amapá;Algodao herbáceo (em caroco);2002;-
Amapá;Algodao herbáceo (em caroco);2003;-
Amapá;Algodao herbáceo (em caroco);2004;-
Amapá;Algodao herbáceo (em caroco);2005;-
Amapá;Algodao herbáceo (em caroco);2006;-
Amapá;Algodao herbáceo (em caroco);2007;-
Amapá;Algodao herbáceo (em caroco);2008;-
Amapá;Algodao herbáceo (em caroco);2009;-
Amapá;Algodao herbáceo (em caroco);2010;-
Amapá;Algodao herbáceo (em caroco);2011;-
Amapá;Algodao herbáceo (em caroco);2012;-
Amapá;Algodao herbáceo (em caroco);2013;-
Amapá;Algodao herbáceo (em caroco);2014;-
Amapá;Algodao herbáceo (em caroco);2015;-
Amapá;Algodao herbáceo (em caroco);2016;-
Amapá;Algodao herbáceo (em caroco);2017;-
Amapá;Algodao herbáceo (em caroco);2018;-
Amapá;Algodao herbáceo (em caroco);2019;-
Amapá;Algodao herbáceo (em caroco);2020;-
Amapá;Algodao herbáceo (em caroco);2021;-
Amapá;Algodao herbáceo (em caroco);2022;-
Amapá;Algodao herbáceo (em caroco);2023;-
Amapá;Cana-de-acúcar;1988;20000
Amapá;Cana-de-acúcar;1989;25000
Amapá;Cana-de-acúcar;1990;20000
Amapá;Cana-de-acúcar;1991;20000
Amapá;Cana-de-acúcar;1992;18000
Amapá;Cana-de-acúcar;1993;16000
Amapá;Cana-de-acúcar;1994;15000
Amapá;Cana-de-acúcar;1995;18000
Amapá;Cana-de-acúcar;1996;18777
Amapá;Cana-de-acúcar;1997;19259
Amapá;Cana-de-acúcar;1998;23475
Amapá;Cana-de-acúcar;1999;25871
Amapá;Cana-de-acúcar;2000;22384
Amapá;Cana-de-acúcar;2001;22388
Amapá;Cana-de-acúcar;2002;20588
Amapá;Cana-de-acúcar;2003;21505
Amapá;Cana-de-acúcar;2004;23666
Amapá;Cana-de-acúcar;2005;24375
Amapá;Cana-de-acúcar;2006;27562
Amapá;Cana-de-acúcar;2007;30375
Amapá;Cana-de-acúcar;2008;29090
Amapá;Cana-de-acúcar;2009;19928
Amapá;Cana-de-acúcar;2010;31892
Amapá;Cana-de-acúcar;2011;26369
Amapá;Cana-de-acúcar;2012;28038
Amapá;Cana-de-acúcar;2013;29211
Amapá;Cana-de-acúcar;2014;31071
Amapá;Cana-de-acúcar;2015;33185
Amapá;Cana-de-acúcar;2016;34545
Amapá;Cana-de-acúcar;2017;36128
Amapá;Cana-de-acúcar;2018;27981
Amapá;Cana-de-acúcar;2019;26856
Amapá;Cana-de-acúcar;2020;26749
Amapá;Cana-de-acúcar;2021;25965
Amapá;Cana-de-acúcar;2022;24989
Amapá;Cana-de-acúcar;2023;23834
Amapá;Feijao (em grao);1988;655
Amapá;Feijao (em grao);1989;537
Amapá;Feijao (em grao);1990;513
Amapá;Feijao (em grao);1991;210
Amapá;Feijao (em grao);1992;200
Amapá;Feijao (em grao);1993;387
Amapá;Feijao (em grao);1994;377
Amapá;Feijao (em grao);1995;467
Amapá;Feijao (em grao);1996;487
Amapá;Feijao (em grao);1997;311
Amapá;Feijao (em grao);1998;300
Amapá;Feijao (em grao);1999;444
Amapá;Feijao (em grao);2000;400
Amapá;Feijao (em grao);2001;635
Amapá;Feijao (em grao);2002;611
Amapá;Feijao (em grao);2003;498
Amapá;Feijao (em grao);2004;536
Amapá;Feijao (em grao);2005;636
Amapá;Feijao (em grao);2006;680
Amapá;Feijao (em grao);2007;774
Amapá;Feijao (em grao);2008;770
Amapá;Feijao (em grao);2009;724
Amapá;Feijao (em grao);2010;803
Amapá;Feijao (em grao);2011;850
Amapá;Feijao (em grao);2012;841
Amapá;Feijao (em grao);2013;944
Amapá;Feijao (em grao);2014;884
Amapá;Feijao (em grao);2015;891
Amapá;Feijao (em grao);2016;874
Amapá;Feijao (em grao);2017;944
Amapá;Feijao (em grao);2018;815
Amapá;Feijao (em grao);2019;826
Amapá;Feijao (em grao);2020;823
Amapá;Feijao (em grao);2021;918
Amapá;Feijao (em grao);2022;917
Amapá;Feijao (em grao);2023;903
Amapá;Milho (em grao);1988;826
Amapá;Milho (em grao);1989;724
Amapá;Milho (em grao);1990;970
Amapá;Milho (em grao);1991;801
Amapá;Milho (em grao);1992;900
Amapá;Milho (em grao);1993;659
Amapá;Milho (em grao);1994;682
Amapá;Milho (em grao);1995;638
Amapá;Milho (em grao);1996;1413
Amapá;Milho (em grao);1997;657
Amapá;Milho (em grao);1998;700
Amapá;Milho (em grao);1999;707
Amapá;Milho (em grao);2000;705
Amapá;Milho (em grao);2001;777
Amapá;Milho (em grao);2002;786
Amapá;Milho (em grao);2003;766
Amapá;Milho (em grao);2004;723
Amapá;Milho (em grao);2005;848
Amapá;Milho (em grao);2006;874
Amapá;Milho (em grao);2007;884
Amapá;Milho (em grao);2008;755
Amapá;Milho (em grao);2009;821
Amapá;Milho (em grao);2010;915
Amapá;Milho (em grao);2011;864
Amapá;Milho (em grao);2012;836
Amapá;Milho (em grao);2013;894
Amapá;Milho (em grao);2014;911
Amapá;Milho (em grao);2015;943
Amapá;Milho (em grao);2016;981
Amapá;Milho (em grao);2017;983
Amapá;Milho (em grao);2018;849
Amapá;Milho (em grao);2019;912
Amapá;Milho (em grao);2020;911
Amapá;Milho (em grao);2021;905
Amapá;Milho (em grao);2022;940
Amapá;Milho (em grao);2023;966
Amapá;Soja (em grao);1988;-
Amapá;Soja (em grao);1989;-
Amapá;Soja (em grao);1990;-
Amapá;Soja (em grao);1991;-
Amapá;Soja (em grao);1992;-
Amapá;Soja (em grao);1993;-
Amapá;Soja (em grao);1994;-
Amapá;Soja (em grao);1995;-
Amapá;Soja (em grao);1996;-
Amapá;Soja (em grao);1997;-
Amapá;Soja (em grao);1998;-
Amapá;Soja (em grao);1999;-
Amapá;Soja (em grao);2000;-
Amapá;Soja (em grao);2001;-
Amapá;Soja (em grao);2002;-
Amapá;Soja (em grao);2003;-
Amapá;Soja (em grao);2004;-
Amapá;Soja (em grao);2005;-
Amapá;Soja (em grao);2006;-
Amapá;Soja (em grao);2007;-
Amapá;Soja (em grao);2008;-
Amapá;Soja (em grao);2009;-
Amapá;Soja (em grao);2010;-
Amapá;Soja (em grao);2011;-
Amapá;Soja (em grao);2012;-
Amapá;Soja (em grao);2013;2850
Amapá;Soja (em grao);2014;2578
Amapá;Soja (em grao);2015;2640
Amapá;Soja (em grao);2016;2850
Amapá;Soja (em grao);2017;2878
Amapá;Soja (em grao);2018;3115
Amapá;Soja (em grao);2019;2534
Amapá;Soja (em grao);2020;2385
Amapá;Soja (em grao);2021;2680
Amapá;Soja (em grao);2022;2775
Amapá;Soja (em grao);2023;2658
Tocantins;Algodao herbáceo (em caroco);1988;-
Tocantins;Algodao herbáceo (em caroco);1989;-
Tocantins;Algodao herbáceo (em caroco);1990;1000
Tocantins;Algodao herbáceo (em caroco);1991;1000
Tocantins;Algodao herbáceo (em caroco);1992;1000
Tocantins;Algodao herbáceo (em caroco);1993;-
Tocantins;Algodao herbáceo (em caroco);1994;1392
Tocantins;Algodao herbáceo (em caroco);1995;1500
Tocantins;Algodao herbáceo (em caroco);1996;1115
Tocantins;Algodao herbáceo (em caroco);1997;1406
Tocantins;Algodao herbáceo (em caroco);1998;1427
Tocantins;Algodao herbáceo (em caroco);1999;1504
Tocantins;Algodao herbáceo (em caroco);2000;-
Tocantins;Algodao herbáceo (em caroco);2001;1500
Tocantins;Algodao herbáceo (em caroco);2002;1548
Tocantins;Algodao herbáceo (em caroco);2003;2269
Tocantins;Algodao herbáceo (em caroco);2004;2339
Tocantins;Algodao herbáceo (em caroco);2005;2198
Tocantins;Algodao herbáceo (em caroco);2006;2967
Tocantins;Algodao herbáceo (em caroco);2007;2979
Tocantins;Algodao herbáceo (em caroco);2008;3121
Tocantins;Algodao herbáceo (em caroco);2009;3082
Tocantins;Algodao herbáceo (em caroco);2010;3430
Tocantins;Algodao herbáceo (em caroco);2011;3361
Tocantins;Algodao herbáceo (em caroco);2012;2976
Tocantins;Algodao herbáceo (em caroco);2013;2562
Tocantins;Algodao herbáceo (em caroco);2014;3898
Tocantins;Algodao herbáceo (em caroco);2015;3792
Tocantins;Algodao herbáceo (em caroco);2016;1828
Tocantins;Algodao herbáceo (em caroco);2017;3459
Tocantins;Algodao herbáceo (em caroco);2018;4000
Tocantins;Algodao herbáceo (em caroco);2019;3293
Tocantins;Algodao herbáceo (em caroco);2020;3387
Tocantins;Algodao herbáceo (em caroco);2021;3990
Tocantins;Algodao herbáceo (em caroco);2022;3781
Tocantins;Algodao herbáceo (em caroco);2023;3509
Tocantins;Cana-de-acúcar;1988;-
Tocantins;Cana-de-acúcar;1989;46440
Tocantins;Cana-de-acúcar;1990;46870
Tocantins;Cana-de-acúcar;1991;42251
Tocantins;Cana-de-acúcar;1992;38308
Tocantins;Cana-de-acúcar;1993;38137
Tocantins;Cana-de-acúcar;1994;49011
Tocantins;Cana-de-acúcar;1995;48263
Tocantins;Cana-de-acúcar;1996;43789
Tocantins;Cana-de-acúcar;1997;42356
Tocantins;Cana-de-acúcar;1998;40778
Tocantins;Cana-de-acúcar;1999;40858
Tocantins;Cana-de-acúcar;2000;41977
Tocantins;Cana-de-acúcar;2001;57800
Tocantins;Cana-de-acúcar;2002;54940
Tocantins;Cana-de-acúcar;2003;57127
Tocantins;Cana-de-acúcar;2004;58815
Tocantins;Cana-de-acúcar;2005;58607
Tocantins;Cana-de-acúcar;2006;54660
Tocantins;Cana-de-acúcar;2007;54555
Tocantins;Cana-de-acúcar;2008;62174
Tocantins;Cana-de-acúcar;2009;76786
Tocantins;Cana-de-acúcar;2010;73140
Tocantins;Cana-de-acúcar;2011;84817
Tocantins;Cana-de-acúcar;2012;67838
Tocantins;Cana-de-acúcar;2013;76241
Tocantins;Cana-de-acúcar;2014;78036
Tocantins;Cana-de-acúcar;2015;78693
Tocantins;Cana-de-acúcar;2016;78522
Tocantins;Cana-de-acúcar;2017;78757
Tocantins;Cana-de-acúcar;2018;79084
Tocantins;Cana-de-acúcar;2019;79288
Tocantins;Cana-de-acúcar;2020;77270
Tocantins;Cana-de-acúcar;2021;62718
Tocantins;Cana-de-acúcar;2022;84722
Tocantins;Cana-de-acúcar;2023;83875
Tocantins;Feijao (em grao);1988;-
Tocantins;Feijao (em grao);1989;257
Tocantins;Feijao (em grao);1990;322
Tocantins;Feijao (em grao);1991;350
Tocantins;Feijao (em grao);1992;357
Tocantins;Feijao (em grao);1993;542
Tocantins;Feijao (em grao);1994;374
Tocantins;Feijao (em grao);1995;336
Tocantins;Feijao (em grao);1996;330
Tocantins;Feijao (em grao);1997;459
Tocantins;Feijao (em grao);1998;447
Tocantins;Feijao (em grao);1999;556
Tocantins;Feijao (em grao);2000;387
Tocantins;Feijao (em grao);2001;461
Tocantins;Feijao (em grao);2002;564
Tocantins;Feijao (em grao);2003;1328
Tocantins;Feijao (em grao);2004;620
Tocantins;Feijao (em grao);2005;910
Tocantins;Feijao (em grao);2006;870
Tocantins;Feijao (em grao);2007;774
Tocantins;Feijao (em grao);2008;889
Tocantins;Feijao (em grao);2009;1206
Tocantins;Feijao (em grao);2010;1279
Tocantins;Feijao (em grao);2011;1299
Tocantins;Feijao (em grao);2012;1081
Tocantins;Feijao (em grao);2013;907
Tocantins;Feijao (em grao);2014;1085
Tocantins;Feijao (em grao);2015;893
Tocantins;Feijao (em grao);2016;1061
Tocantins;Feijao (em grao);2017;809
Tocantins;Feijao (em grao);2018;1240
Tocantins;Feijao (em grao);2019;891
Tocantins;Feijao (em grao);2020;850
Tocantins;Feijao (em grao);2021;998
Tocantins;Feijao (em grao);2022;1053
Tocantins;Feijao (em grao);2023;1459
Tocantins;Milho (em grao);1988;-
Tocantins;Milho (em grao);1989;1401
Tocantins;Milho (em grao);1990;971
Tocantins;Milho (em grao);1991;1230
Tocantins;Milho (em grao);1992;1224
Tocantins;Milho (em grao);1993;1148
Tocantins;Milho (em grao);1994;1306
Tocantins;Milho (em grao);1995;1487
Tocantins;Milho (em grao);1996;1435
Tocantins;Milho (em grao);1997;1841
Tocantins;Milho (em grao);1998;1638
Tocantins;Milho (em grao);1999;1623
Tocantins;Milho (em grao);2000;2072
Tocantins;Milho (em grao);2001;1947
Tocantins;Milho (em grao);2002;1974
Tocantins;Milho (em grao);2003;2048
Tocantins;Milho (em grao);2004;1993
Tocantins;Milho (em grao);2005;2002
Tocantins;Milho (em grao);2006;1918
Tocantins;Milho (em grao);2007;2032
Tocantins;Milho (em grao);2008;2598
Tocantins;Milho (em grao);2009;3344
Tocantins;Milho (em grao);2010;3393
Tocantins;Milho (em grao);2011;3615
Tocantins;Milho (em grao);2012;3825
Tocantins;Milho (em grao);2013;3669
Tocantins;Milho (em grao);2014;3699
Tocantins;Milho (em grao);2015;3947
Tocantins;Milho (em grao);2016;3592
Tocantins;Milho (em grao);2017;3716
Tocantins;Milho (em grao);2018;3731
Tocantins;Milho (em grao);2019;4190
Tocantins;Milho (em grao);2020;4515
Tocantins;Milho (em grao);2021;4311
Tocantins;Milho (em grao);2022;4592
Tocantins;Milho (em grao);2023;4551
Tocantins;Soja (em grao);1988;-
Tocantins;Soja (em grao);1989;1767
Tocantins;Soja (em grao);1990;1337
Tocantins;Soja (em grao);1991;2025
Tocantins;Soja (em grao);1992;1635
Tocantins;Soja (em grao);1993;1662
Tocantins;Soja (em grao);1994;1851
Tocantins;Soja (em grao);1995;1812
Tocantins;Soja (em grao);1996;2005
Tocantins;Soja (em grao);1997;1722
Tocantins;Soja (em grao);1998;2166
Tocantins;Soja (em grao);1999;2450
Tocantins;Soja (em grao);2000;2492
Tocantins;Soja (em grao);2001;2292
Tocantins;Soja (em grao);2002;2275
Tocantins;Soja (em grao);2003;2467
Tocantins;Soja (em grao);2004;2573
Tocantins;Soja (em grao);2005;2548
Tocantins;Soja (em grao);2006;2313
Tocantins;Soja (em grao);2007;2406
Tocantins;Soja (em grao);2008;2714
Tocantins;Soja (em grao);2009;2774
Tocantins;Soja (em grao);2010;2809
Tocantins;Soja (em grao);2011;3013
Tocantins;Soja (em grao);2012;3074
