UF;Cultura;Ano;Rendimento (kg/ha)
Roraima;Cana-de-acúcar;2009;3448.0
Roraima;Cana-de-acúcar;2010;3464.0
Roraima;Cana-de-acúcar;2011;3150.0
Roraima;Cana-de-acúcar;2012;3073.0
Roraima;Cana-de-acúcar;2013;9612.0
Roraima;Cana-de-acúcar;2014;7630.0
Roraima;Cana-de-acúcar;2015;13947.0
Roraima;Cana-de-acúcar;2016;12481.0
Roraima;Cana-de-acúcar;2017;12500.0
Roraima;Cana-de-acúcar;2018;12694.0
Roraima;Cana-de-acúcar;2019;9952.0
Roraima;Cana-de-acúcar;2020;11450.0
Roraima;Cana-de-acúcar;2021;15768.0
Roraima;Cana-de-acúcar;2022;16500.0
Roraima;Cana-de-acúcar;2023;16405.0
Roraima;Feijao (em grao);1988;434.0
Roraima;Feijao (em grao);1989;500.0
Roraima;Feijao (em grao);1990;600.0
Roraima;Feijao (em grao);1991;600.0
Roraima;Feijao (em grao);1992;350.0
Roraima;Feijao (em grao);1993;0.0
Roraima;Feijao (em grao);1994;600.0
Roraima;Feijao (em grao);1995;300.0
Roraima;Feijao (em grao);1996;587.0
Roraima;Feijao (em grao);1997;294.0
Roraima;Feijao (em grao);1998;294.0
Roraima;Feijao (em grao);1999;300.0
Roraima;Feijao (em grao);2000;300.0
Roraima;Feijao (em grao);2001;300.0
Roraima;Feijao (em grao);2002;305.0
Roraima;Feijao (em grao);2003;600.0
Roraima;Feijao (em grao);2004;666.0
Roraima;Feijao (em grao);2005;666.0
Roraima;Feijao (em grao);2006;666.0
Roraima;Feijao (em grao);2007;666.0
Roraima;Feijao (em grao);2008;666.0
Roraima;Feijao (em grao);2009;666.0
Roraima;Feijao (em grao);2010;666.0
Roraima;Feijao (em grao);2011;667.0
Roraima;Feijao (em grao);2012;667.0
Roraima;Feijao (em grao);2013;812.0
Roraima;Feijao (em grao);2014;720.0
Roraima;Feijao (em grao);2015;731.0
Roraima;Feijao (em grao);2016;649.0
Roraima;Feijao (em grao);2017;926.0
Roraima;Feijao (em grao);2018;1148.0
Roraima;Feijao (em grao);2019;1151.0
Roraima;Feijao (em grao);2020;1172.0
Roraima;Feijao (em grao);2021;1781.0
Roraima;Feijao (em grao);2022;1775.0
Roraima;Feijao (em grao);2023;1521.0
Roraima;Milho (em grao);1988;1028.0
Roraima;Milho (em grao);1989;1047.0
Roraima;Milho (em grao);1990;899.0
Roraima;Milho (em grao);1991;900.0
Roraima;Milho (em grao);1992;800.0
Roraima;Milho (em grao);1993;0.0
Roraima;Milho (em grao);1994;1000.0
Roraima;Milho (em grao);1995;1200.0
Roraima;Milho (em grao);1996;1291.0
Roraima;Milho (em grao);1997;1200.0
Roraima;Milho (em grao);1998;966.0
Roraima;Milho (em grao);1999;1300.0
Roraima;Milho (em grao);2000;1300.0
Roraima;Milho (em grao);2001;1505.0
Roraima;Milho (em grao);2002;1414.0
Roraima;Milho (em grao);2003;1800.0
Roraima;Milho (em grao);2004;2000.0
Roraima;Milho (em grao);2005;2000.0
Roraima;Milho (em grao);2006;2000.0
Roraima;Milho (em grao);2007;2000.0
Roraima;Milho (em grao);2008;2000.0
Roraima;Milho (em grao);2009;2000.0
Roraima;Milho (em grao);2010;2000.0
Roraima;Milho (em grao);2011;2000.0
Roraima;Milho (em grao);2012;2000.0
Roraima;Milho (em grao);2013;2547.0
Roraima;Milho (em grao);2014;2483.0
Roraima;Milho (em grao);2015;2974.0
Roraima;Milho (em grao);2016;3342.0
Roraima;Milho (em grao);2017;6254.0
Roraima;Milho (em grao);2018;4877.0
Roraima;Milho (em grao);2019;5238.0
Roraima;Milho (em grao);2020;5693.0
Roraima;Milho (em grao);2021;5341.0
Roraima;Milho (em grao);2022;6226.0
Roraima;Milho (em grao);2023;5792.0
Roraima;Soja (em grao);1988;0.0
Roraima;Soja (em grao);1989;0.0
Roraima;Soja (em grao);1990;0.0
Roraima;Soja (em grao);1991;0.0
Roraima;Soja (em grao);1992;0.0
Roraima;Soja (em grao);1993;0.0
Roraima;Soja (em grao);1994;0.0
Roraima;Soja (em grao);1995;0.0
Roraima;Soja (em grao);1996;0.0
Roraima;Soja (em grao);1997;0.0
Roraima;Soja (em grao);1998;0.0
Roraima;Soja (em grao);1999;0.0
Roraima;Soja (em grao);2000;0.0
Roraima;Soja (em grao);2001;0.0
Roraima;Soja (em grao);2002;0.0
Roraima;Soja (em grao);2003;0.0
Roraima;Soja (em grao);2004;2200.0
Roraima;Soja (em grao);2005;2800.0
Roraima;Soja (em grao);2006;2800.0
Roraima;Soja (em grao);2007;2900.0
Roraima;Soja (em grao);2008;2800.0
Roraima;Soja (em grao);2009;2800.0
Roraima;Soja (em grao);2010;2800.0
Roraima;Soja (em grao);2011;2800.0
Roraima;Soja (em grao);2012;2800.0
Roraima;Soja (em grao);2013;2698.0
Roraima;Soja (em grao);2014;2122.0
Roraima;Soja (em grao);2015;2342.0
Roraima;Soja (em grao);2016;2802.0
Roraima;Soja (em grao);2017;2407.0
Roraima;Soja (em grao);2018;2808.0
Roraima;Soja (em grao);2019;2757.0
Roraima;Soja (em grao);2020;2802.0
Roraima;Soja (em grao);2021;3167.0
Roraima;Soja (em grao);2022;3373.0
Roraima;Soja (em grao);2023;3472.0
Pará;Algodao herbáceo (em caroco);1988;577.0
Pará;Algodao herbáceo (em caroco);1989;563.0
Pará;Algodao herbáceo (em caroco);1990;550.0
Pará;Algodao herbáceo (em caroco);1991;587.0
Pará;Algodao herbáceo (em caroco);1992;564.0
Pará;Algodao herbáceo (em caroco);1993;522.0
Pará;Algodao herbáceo (em caroco);1994;414.0
Pará;Algodao herbáceo (em caroco);1995;705.0
Pará;Algodao herbáceo (em caroco);1996;808.0
Pará;Algodao herbáceo (em caroco);1997;667.0
Pará;Algodao herbáceo (em caroco);1998;459.0
Pará;Algodao herbáceo (em caroco);1999;567.0
Pará;Algodao herbáceo (em caroco);2000;800.0
Pará;Algodao herbáceo (em caroco);2001;0.0
Pará;Algodao herbáceo (em caroco);2002;0.0
Pará;Algodao herbáceo (em caroco);2003;0.0
Pará;Algodao herbáceo (em caroco);2004;0.0
Pará;Algodao herbáceo (em caroco);2005;0.0
Pará;Algodao herbáceo (em caroco);2006;0.0
Pará;Algodao herbáceo (em caroco);2007;0.0
Pará;Algodao herbáceo (em caroco);2008;0.0
Pará;Algodao herbáceo (em caroco);2009;0.0
Pará;Algodao herbáceo (em caroco);2010;0.0
Pará;Algodao herbáceo (em caroco);2011;0.0
Pará;Algodao herbáceo (em caroco);2012;0.0
Pará;Algodao herbáceo (em caroco);2013;0.0
Pará;Algodao herbáceo (em caroco);2014;0.0
Pará;Algodao herbáceo (em caroco);2015;0.0
Pará;Algodao herbáceo (em caroco);2016;0.0
Pará;Algodao herbáceo (em caroco);2017;0.0
Pará;Algodao herbáceo (em caroco);2018;0.0
Pará;Algodao herbáceo (em caroco);2019;0.0
Pará;Algodao herbáceo (em caroco);2020;0.0
Pará;Algodao herbáceo (em caroco);2021;0.0
Pará;Algodao herbáceo (em caroco);2022;0.0
Pará;Algodao herbáceo (em caroco);2023;0.0
Pará;Cana-de-acúcar;1988;54907.0
Pará;Cana-de-acúcar;1989;55274.0
Pará;Cana-de-acúcar;1990;55061.0
Pará;Cana-de-acúcar;1991;54562.0
Pará;Cana-de-acúcar;1992;52812.0
Pará;Cana-de-acúcar;1993;53890.0
Pará;Cana-de-acúcar;1994;56840.0
Pará;Cana-de-acúcar;1995;59758.0
Pará;Cana-de-acúcar;1996;57777.0
Pará;Cana-de-acúcar;1997;63218.0
Pará;Cana-de-acúcar;1998;65886.0
Pará;Cana-de-acúcar;1999;57597.0
Pará;Cana-de-acúcar;2000;72556.0
Pará;Cana-de-acúcar;2001;65690.0
Pará;Cana-de-acúcar;2002;69306.0
Pará;Cana-de-acúcar;2003;69316.0
Pará;Cana-de-acúcar;2004;69404.0
Pará;Cana-de-acúcar;2005;69216.0
Pará;Cana-de-acúcar;2006;70575.0
Pará;Cana-de-acúcar;2007;71691.0
Pará;Cana-de-acúcar;2008;72843.0
Pará;Cana-de-acúcar;2009;71507.0
Pará;Cana-de-acúcar;2010;61402.0
Pará;Cana-de-acúcar;2011;56794.0
Pará;Cana-de-acúcar;2012;56145.0
Pará;Cana-de-acúcar;2013;67750.0
Pará;Cana-de-acúcar;2014;69041.0
Pará;Cana-de-acúcar;2015;69040.0
Pará;Cana-de-acúcar;2016;68760.0
Pará;Cana-de-acúcar;2017;68250.0
Pará;Cana-de-acúcar;2018;68685.0
Pará;Cana-de-acúcar;2019;68971.0
Pará;Cana-de-acúcar;2020;68043.0
Pará;Cana-de-acúcar;2021;69019.0
Pará;Cana-de-acúcar;2022;69208.0
Pará;Cana-de-acúcar;2023;69194.0
Pará;Feijao (em grao);1988;553.0
Pará;Feijao (em grao);1989;593.0
Pará;Feijao (em grao);1990;604.0
Pará;Feijao (em grao);1991;575.0
Pará;Feijao (em grao);1992;532.0
Pará;Feijao (em grao);1993;585.0
Pará;Feijao (em grao);1994;551.0
Pará;Feijao (em grao);1995;612.0
Pará;Feijao (em grao);1996;627.0
Pará;Feijao (em grao);1997;633.0
Pará;Feijao (em grao);1998;561.0
Pará;Feijao (em grao);1999;645.0
Pará;Feijao (em grao);2000;639.0
Pará;Feijao (em grao);2001;711.0
Pará;Feijao (em grao);2002;755.0
Pará;Feijao (em grao);2003;849.0
Pará;Feijao (em grao);2004;838.0
Pará;Feijao (em grao);2005;774.0
Pará;Feijao (em grao);2006;833.0
Pará;Feijao (em grao);2007;837.0
Pará;Feijao (em grao);2008;768.0
Pará;Feijao (em grao);2009;645.0
Pará;Feijao (em grao);2010;678.0
Pará;Feijao (em grao);2011;720.0
Pará;Feijao (em grao);2012;689.0
Pará;Feijao (em grao);2013;700.0
Pará;Feijao (em grao);2014;696.0
Pará;Feijao (em grao);2015;682.0
Pará;Feijao (em grao);2016;769.0
Pará;Feijao (em grao);2017;833.0
Pará;Feijao (em grao);2018;759.0
Pará;Feijao (em grao);2019;760.0
Pará;Feijao (em grao);2020;760.0
Pará;Feijao (em grao);2021;769.0
Pará;Feijao (em grao);2022;765.0
Pará;Feijao (em grao);2023;766.0
Pará;Milho (em grao);1988;1242.0
Pará;Milho (em grao);1989;1361.0
Pará;Milho (em grao);1990;1187.0
Pará;Milho (em grao);1991;1265.0
Pará;Milho (em grao);1992;1188.0
Pará;Milho (em grao);1993;1310.0
Pará;Milho (em grao);1994;1273.0
Pará;Milho (em grao);1995;1373.0
Pará;Milho (em grao);1996;1375.0
Pará;Milho (em grao);1997;1476.0
Pará;Milho (em grao);1998;1468.0
Pará;Milho (em grao);1999;1597.0
Pará;Milho (em grao);2000;1354.0
Pará;Milho (em grao);2001;1561.0
Pará;Milho (em grao);2002;1597.0
Pará;Milho (em grao);2003;1840.0
Pará;Milho (em grao);2004;1938.0
Pará;Milho (em grao);2005;2011.0
Pará;Milho (em grao);2006;2090.0
Pará;Milho (em grao);2007;2060.0
Pará;Milho (em grao);2008;2340.0
Pará;Milho (em grao);2009;2296.0
Pará;Milho (em grao);2010;2573.0
Pará;Milho (em grao);2011;2570.0
Pará;Milho (em grao);2012;2801.0
Pará;Milho (em grao);2013;2777.0
Pará;Milho (em grao);2014;2876.0
Pará;Milho (em grao);2015;3319.0
Pará;Milho (em grao);2016;3260.0
Pará;Milho (em grao);2017;3266.0
Pará;Milho (em grao);2018;3489.0
Pará;Milho (em grao);2019;3194.0
Pará;Milho (em grao);2020;2784.0
Pará;Milho (em grao);2021;3101.0
Pará;Milho (em grao);2022;3059.0
Pará;Milho (em grao);2023;3584.0
Pará;Soja (em grao);1988;0.0
Pará;Soja (em grao);1989;0.0
Pará;Soja (em grao);1990;0.0
Pará;Soja (em grao);1991;0.0
Pará;Soja (em grao);1992;0.0
Pará;Soja (em grao);1993;0.0
Pará;Soja (em grao);1994;0.0
Pará;Soja (em grao);1995;0.0
Pará;Soja (em grao);1996;0.0
Pará;Soja (em grao);1997;2353.0
Pará;Soja (em grao);1998;1930.0
Pará;Soja (em grao);1999;2112.0
Pará;Soja (em grao);2000;2159.0
Pará;Soja (em grao);2001;2279.0
Pará;Soja (em grao);2002;2845.0
Pará;Soja (em grao);2003;2825.0
Pará;Soja (em grao);2004;2823.0
Pará;Soja (em grao);2005;2986.0
Pará;Soja (em grao);2006;2963.0
Pará;Soja (em grao);2007;2875.0
Pará;Soja (em grao);2008;2841.0
Pará;Soja (em grao);2009;2891.0
Pará;Soja (em grao);2010;2850.0
Pará;Soja (em grao);2011;2995.0
Pará;Soja (em grao);2012;3120.0
Pará;Soja (em grao);2013;2669.0
Pará;Soja (em grao);2014;3033.0
Pará;Soja (em grao);2015;3034.0
Pará;Soja (em grao);2016;3007.0
Pará;Soja (em grao);2017;3262.0
Pará;Soja (em grao);2018;2939.0
Pará;Soja (em grao);2019;3084.0
Pará;Soja (em grao);2020;3095.0
Pará;Soja (em grao);2021;2962.0
Pará;Soja (em grao);2022;3067.0
Pará;Soja (em grao);2023;3133.0
Amapá;Algodao herbáceo (em caroco);1988;0.0
Amapá;Algodao herbáceo (em caroco);1989;0.0
Amapá;Algodao herbáceo (em caroco);1990;0.0
Amapá;Algodao herbáceo (em caroco);1991;0.0
Amapá;Algodao herbáceo (em caroco);1992;0.0
Amapá;Algodao herbáceo (em caroco);1993;0.0
Amapá;Algodao herbáceo (em caroco);1994;0.0
Amapá;Algodao herbáceo (em caroco);1995;0.0
Amapá;Algodao herbáceo (em caroco);1996;0.0
Amapá;Algodao herbáceo (em caroco);1997;0.0
Amapá;Algodao herbáceo (em caroco);1998;0.0
Amapá;Algodao herbáceo (em caroco);1999;0.0
Amapá;Algodao herbáceo (em caroco);2000;0.0
Amapá;Algodao herbáceo (em caroco);2001;0.0
Amapá;Algodao herbáceo (em caroco);2002;0.0
Amapá;Algodao herbáceo (em caroco);2003;0.0
Amapá;Algodao herbáceo (em caroco);2004;0.0
Amapá;Algodao herbáceo (em caroco);2005;0.0
Amapá;Algodao herbáceo (em caroco);2006;0.0
Amapá;Algodao herbáceo (em caroco);2007;0.0
Amapá;Algodao herbáceo (em caroco);2008;0.0
Amapá;Algodao herbáceo (em caroco);2009;0.0
Amapá;Algodao herbáceo (em caroco);2010;0.0
Amapá;Algodao herbáceo (em caroco);2011;0.0
Amapá;Algodao herbáceo (em caroco);2012;0.0
Amapá;Algodao herbáceo (em caroco);2013;0.0
Amapá;Algodao herbáceo (em caroco);2014;0.0
Amapá;Algodao herbáceo (em caroco);2015;0.0
Amapá;Algodao herbáceo (em caroco);2016;0.0
Amapá;Algodao herbáceo (em caroco);2017;0.0
Amapá;Algodao herbáceo (em caroco);2018;0.0
Amapá;Algodao herbáceo (em caroco);2019;0.0
Amapá;Algodao herbáceo (em caroco);2020;0.0
Amapá;Algodao herbáceo (em caroco);2021;0.0
Amapá;Algodao herbáceo (em caroco);2022;0.0
Amapá;Algodao herbáceo (em caroco);2023;0.0
Amapá;Cana-de-acúcar;1988;20000.0
Amapá;Cana-de-acúcar;1989;25000.0
Amapá;Cana-de-acúcar;1990;20000.0
Amapá;Cana-de-acúcar;1991;20000.0
Amapá;Cana-de-acúcar;1992;18000.0
Amapá;Cana-de-acúcar;1993;16000.0
Amapá;Cana-de-acúcar;1994;15000.0
Amapá;Cana-de-acúcar;1995;18000.0
Amapá;Cana-de-acúcar;1996;18777.0
Amapá;Cana-de-acúcar;1997;19259.0
Amapá;Cana-de-acúcar;1998;23475.0
Amapá;Cana-de-acúcar;1999;25871.0
Amapá;Cana-de-acúcar;2000;22384.0
Amapá;Cana-de-acúcar;2001;22388.0
Amapá;Cana-de-acúcar;2002;20588.0
Amapá;Cana-de-acúcar;2003;21505.0
Amapá;Cana-de-acúcar;2004;23666.0
Amapá;Cana-de-acúcar;2005;24375.0
Amapá;Cana-de-acúcar;2006;27562.0
Amapá;Cana-de-acúcar;2007;30375.0
Amapá;Cana-de-acúcar;2008;29090.0
Amapá;Cana-de-acúcar;2009;19928.0
Amapá;Cana-de-acúcar;2010;31892.0
Amapá;Cana-de-acúcar;2011;26369.0
Amapá;Cana-de-acúcar;2012;28038.0
Amapá;Cana-de-acúcar;2013;29211.0
Amapá;Cana-de-acúcar;2014;31071.0
Amapá;Cana-de-acúcar;2015;33185.0
Amapá;Cana-de-acúcar;2016;34545.0
Amapá;Cana-de-acúcar;2017;36128.0
Amapá;Cana-de-acúcar;2018;27981.0
Amapá;Cana-de-acúcar;2019;26856.0
Amapá;Cana-de-acúcar;2020;26749.0
Amapá;Cana-de-acúcar;2021;25965.0
Amapá;Cana-de-acúcar;2022;24989.0
Amapá;Cana-de-acúcar;2023;23834.0
Amapá;Feijao (em grao);1988;655.0
Amapá;Feijao (em grao);1989;537.0
Amapá;Feijao (em grao);1990;513.0
Amapá;Feijao (em grao);1991;210.0
Amapá;Feijao (em grao);1992;200.0
Amapá;Feijao (em grao);1993;387.0
Amapá;Feijao (em grao);1994;377.0
Amapá;Feijao (em grao);1995;467.0
Amapá;Feijao (em grao);1996;487.0
Amapá;Feijao (em grao);1997;311.0
Amapá;Feijao (em grao);1998;300.0
Amapá;Feijao (em grao);1999;444.0
Amapá;Feijao (em grao);2000;400.0
Amapá;Feijao (em grao);2001;635.0
Amapá;Feijao (em grao);2002;611.0
Amapá;Feijao (em grao);2003;498.0
Amapá;Feijao (em grao);2004;536.0
Amapá;Feijao (em grao);2005;636.0
Amapá;Feijao (em grao);2006;680.0
Amapá;Feijao (em grao);2007;774.0
Amapá;Feijao (em grao);2008;770.0
Amapá;Feijao (em grao);2009;724.0
Amapá;Feijao (em grao);2010;803.0
Amapá;Feijao (em grao);2011;850.0
Amapá;Feijao (em grao);2012;841.0
Amapá;Feijao (em grao);2013;944.0
Amapá;Feijao (em grao);2014;884.0
Amapá;Feijao (em grao);2015;891.0
Amapá;Feijao (em grao);2016;874.0
Amapá;Feijao (em grao);2017;944.0
Amapá;Feijao (em grao);2018;815.0
Amapá;Feijao (em grao);2019;826.0
Amapá;Feijao (em grao);2020;823.0
Amapá;Feijao (em grao);2021;918.0
Amapá;Feijao (em grao);2022;917.0
Amapá;Feijao (em grao);2023;903.0
Amapá;Milho (em grao);1988;826.0
Amapá;Milho (em grao);1989;724.0
Amapá;Milho (em grao);1990;970.0
Amapá;Milho (em grao);1991;801.0
Amapá;Milho (em grao);1992;900.0
Amapá;Milho (em grao);1993;659.0
Amapá;Milho (em grao);1994;682.0
Amapá;Milho (em grao);1995;638.0
Amapá;Milho (em grao);1996;1413.0
Amapá;Milho (em grao);1997;657.0
Amapá;Milho (em grao);1998;700.0
Amapá;Milho (em grao);1999;707.0
Amapá;Milho (em grao);2000;705.0
Amapá;Milho (em grao);2001;777.0
Amapá;Milho (em grao);2002;786.0
Amapá;Milho (em grao);2003;766.0
Amapá;Milho (em grao);2004;723.0
Amapá;Milho (em grao);2005;848.0
Amapá;Milho (em grao);2006;874.0
Amapá;Milho (em grao);2007;884.0
Amapá;Milho (em grao);2008;755.0
Amapá;Milho (em grao);2009;821.0
Amapá;Milho (em grao);2010;915.0
Amapá;Milho (em grao);2011;864.0
Amapá;Milho (em grao);2012;836.0
Amapá;Milho (em grao);2013;894.0
Amapá;Milho (em grao);2014;911.0
Amapá;Milho (em grao);2015;943.0
Amapá;Milho (em grao);2016;981.0
Amapá;Milho (em grao);2017;983.0
Amapá;Milho (em grao);2018;849.0
Amapá;Milho (em grao);2019;912.0
Amapá;Milho (em grao);2020;911.0
Amapá;Milho (em grao);2021;905.0
Amapá;Milho (em grao);2022;940.0
Amapá;Milho (em grao);2023;966.0
Amapá;Soja (em grao);1988;0.0
Amapá;Soja (em grao);1989;0.0
Amapá;Soja (em grao);1990;0.0
Amapá;Soja (em grao);1991;0.0
Amapá;Soja (em grao);1992;0.0
Amapá;Soja (em grao);1993;0.0
Amapá;Soja (em grao);1994;0.0
Amapá;Soja (em grao);1995;0.0
Amapá;Soja (em grao);1996;0.0
Amapá;Soja (em grao);1997;0.0
Amapá;Soja (em grao);1998;0.0
Amapá;Soja (em grao);1999;0.0
Amapá;Soja (em grao);2000;0.0
Amapá;Soja (em grao);2001;0.0
Amapá;Soja (em grao);2002;0.0
Amapá;Soja (em grao);2003;0.0
Amapá;Soja (em grao);2004;0.0
Amapá;Soja (em grao);2005;0.0
Amapá;Soja (em grao);2006;0.0
Amapá;Soja (em grao);2007;0.0
Amapá;Soja (em grao);2008;0.0
Amapá;Soja (em grao);2009;0.0
Amapá;Soja (em grao);2010;0.0
Amapá;Soja (em grao);2011;0.0
Amapá;Soja (em grao);2012;0.0
Amapá;Soja (em grao);2013;2850.0
Amapá;Soja (em grao);2014;2578.0
Amapá;Soja (em grao);2015;2640.0
Amapá;Soja (em grao);2016;2850.0
Amapá;Soja (em grao);2017;2878.0
Amapá;Soja (em grao);2018;3115.0
Amapá;Soja (em grao);2019;2534.0
Amapá;Soja (em grao);2020;2385.0
Amapá;Soja (em grao);2021;2680.0
Amapá;Soja (em grao);2022;2775.0
Amapá;Soja (em grao);2023;2658.0
Tocantins;Algodao herbáceo (em caroco);1988;0.0
Tocantins;Algodao herbáceo (em caroco);1989;0.0
Tocantins;Algodao herbáceo (em caroco);1990;1000.0
Tocantins;Algodao herbáceo (em caroco);1991;1000.0
Tocantins;Algodao herbáceo (em caroco);1992;1000.0
Tocantins;Algodao herbáceo (em caroco);1993;0.0
Tocantins;Algodao herbáceo (em caroco);1994;1392.0
Tocantins;Algodao herbáceo (em caroco);1995;1500.0
Tocantins;Algodao herbáceo (em caroco);1996;1115.0
Tocantins;Algodao herbáceo (em caroco);1997;1406.0
Tocantins;Algodao herbáceo (em caroco);1998;1427.0
Tocantins;Algodao herbáceo (em caroco);1999;1504.0
Tocantins;Algodao herbáceo (em caroco);2000;0.0
Tocantins;Algodao herbáceo (em caroco);2001;1500.0
Tocantins;Algodao herbáceo (em caroco);2002;1548.0
Tocantins;Algodao herbáceo (em caroco);2003;2269.0
Tocantins;Algodao herbáceo (em caroco);2004;2339.0
Tocantins;Algodao herbáceo (em caroco);2005;2198.0
Tocantins;Algodao herbáceo (em caroco);2006;2967.0
Tocantins;Algodao herbáceo (em caroco);2007;2979.0
Tocantins;Algodao herbáceo (em caroco);2008;3121.0
Tocantins;Algodao herbáceo (em caroco);2009;3082.0
Tocantins;Algodao herbáceo (em caroco);2010;3430.0
Tocantins;Algodao herbáceo (em caroco);2011;3361.0
Tocantins;Algodao herbáceo (em caroco);2012;2976.0
Tocantins;Algodao herbáceo (em caroco);2013;2562.0
Tocantins;Algodao herbáceo (em caroco);2014;3898.0
Tocantins;Algodao herbáceo (em caroco);2015;3792.0
Tocantins;Algodao herbáceo (em caroco);2016;1828.0
Tocantins;Algodao herbáceo (em caroco);2017;3459.0
Tocantins;Algodao herbáceo (em caroco);2018;4000.0
Tocantins;Algodao herbáceo (em caroco);2019;3293.0
Tocantins;Algodao herbáceo (em caroco);2020;3387.0
Tocantins;Algodao herbáceo (em caroco);2021;3990.0
Tocantins;Algodao herbáceo (em caroco);2022;3781.0
Tocantins;Algodao herbáceo (em caroco);2023;3509.0
Tocantins;Cana-de-acúcar;1988;0.0
Tocantins;Cana-de-acúcar;1989;46440.0
Tocantins;Cana-de-acúcar;1990;46870.0
Tocantins;Cana-de-acúcar;1991;42251.0
Tocantins;Cana-de-acúcar;1992;38308.0
Tocantins;Cana-de-acúcar;1993;38137.0
Tocantins;Cana-de-acúcar;1994;49011.0
Tocantins;Cana-de-acúcar;1995;48263.0
Tocantins;Cana-de-acúcar;1996;43789.0
Tocantins;Cana-de-acúcar;1997;42356.0
Tocantins;Cana-de-acúcar;1998;40778.0
Tocantins;Cana-de-acúcar;1999;40858.0
Tocantins;Cana-de-acúcar;2000;41977.0
Tocantins;Cana-de-acúcar;2001;57800.0
Tocantins;Cana-de-acúcar;2002;54940.0
Tocantins;Cana-de-acúcar;2003;57127.0
Tocantins;Cana-de-acúcar;2004;58815.0
Tocantins;Cana-de-acúcar;2005;58607.0
Tocantins;Cana-de-acúcar;2006;54660.0
Tocantins;Cana-de-acúcar;2007;54555.0
Tocantins;Cana-de-acúcar;2008;62174.0
Tocantins;Cana-de-acúcar;2009;76786.0
Tocantins;Cana-de-acúcar;2010;73140.0
Tocantins;Cana-de-acúcar;2011;84817.0
Tocantins;Cana-de-acúcar;2012;67838.0
Tocantins;Cana-de-acúcar;2013;76241.0
Tocantins;Cana-de-acúcar;2014;78036.0
Tocantins;Cana-de-acúcar;2015;78693.0
Tocantins;Cana-de-acúcar;2016;78522.0
Tocantins;Cana-de-acúcar;2017;78757.0
Tocantins;Cana-de-acúcar;2018;79084.0
Tocantins;Cana-de-acúcar;2019;79288.0
Tocantins;Cana-de-acúcar;2020;77270.0
Tocantins;Cana-de-acúcar;2021;62718.0
Tocantins;Cana-de-acúcar;2022;84722.0
Tocantins;Cana-de-acúcar;2023;83875.0
Tocantins;Feijao (em grao);1988;0.0
Tocantins;Feijao (em grao);1989;257.0
Tocantins;Feijao (em grao);1990;322.0
Tocantins;Feijao (em grao);1991;350.0
Tocantins;Feijao (em grao);1992;357.0
Tocantins;Feijao (em grao);1993;542.0
Tocantins;Feijao (em grao);1994;374.0
Tocantins;Feijao (em grao);1995;336.0
Tocantins;Feijao (em grao);1996;330.0
Tocantins;Feijao (em grao);1997;459.0
Tocantins;Feijao (em grao);1998;447.0
Tocantins;Feijao (em grao);1999;556.0
Tocantins;Feijao (em grao);2000;387.0
Tocantins;Feijao (em grao);2001;461.0
Tocantins;Feijao (em grao);2002;564.0
Tocantins;Feijao (em grao);2003;1328.0
Tocantins;Feijao (em grao);2004;620.0
Tocantins;Feijao (em grao);2005;910.0
Tocantins;Feijao (em grao);2006;870.0
Tocantins;Feijao (em grao);2007;774.0
Tocantins;Feijao (em grao);2008;889.0
Tocantins;Feijao (em grao);2009;1206.0
Tocantins;Feijao (em grao);2010;1279.0
Tocantins;Feijao (em grao);2011;1299.0
Tocantins;Feijao (em grao);2012;1081.0
Tocantins;Feijao (em grao);2013;907.0
Tocantins;Feijao (em grao);2014;1085.0
Tocantins;Feijao (em grao);2015;893.0
Tocantins;Feijao (em grao);2016;1061.0
Tocantins;Feijao (em grao);2017;809.0
Tocantins;Feijao (em grao);2018;1240.0
