UF;Cultura;Ano;Area Plantada (ha)
Tocantins;Algodao herbáceo (em caroco);2016;3980.0
Tocantins;Algodao herbáceo (em caroco);2017;3620.0
Tocantins;Algodao herbáceo (em caroco);2018;2000.0
Tocantins;Algodao herbáceo (em caroco);2019;3859.0
Tocantins;Algodao herbáceo (em caroco);2020;5725.0
Tocantins;Algodao herbáceo (em caroco);2021;1521.0
Tocantins;Algodao herbáceo (em caroco);2022;5485.0
Tocantins;Algodao herbáceo (em caroco);2023;7115.0
Tocantins;Cana-de-acúcar;1988;0.0
Tocantins;Cana-de-acúcar;1989;5910.0
Tocantins;Cana-de-acúcar;1990;5980.0
Tocantins;Cana-de-acúcar;1991;4345.0
Tocantins;Cana-de-acúcar;1992;3900.0
Tocantins;Cana-de-acúcar;1993;4630.0
Tocantins;Cana-de-acúcar;1994;5073.0
Tocantins;Cana-de-acúcar;1995;5503.0
Tocantins;Cana-de-acúcar;1996;2056.0
Tocantins;Cana-de-acúcar;1997;2786.0
Tocantins;Cana-de-acúcar;1998;2982.0
Tocantins;Cana-de-acúcar;1999;3146.0
Tocantins;Cana-de-acúcar;2000;3590.0
Tocantins;Cana-de-acúcar;2001;3768.0
Tocantins;Cana-de-acúcar;2002;2830.0
Tocantins;Cana-de-acúcar;2003;2768.0
Tocantins;Cana-de-acúcar;2004;3081.0
Tocantins;Cana-de-acúcar;2005;2767.0
Tocantins;Cana-de-acúcar;2006;3801.0
Tocantins;Cana-de-acúcar;2007;3957.0
Tocantins;Cana-de-acúcar;2008;6318.0
Tocantins;Cana-de-acúcar;2009;9654.0
Tocantins;Cana-de-acúcar;2010;10803.0
Tocantins;Cana-de-acúcar;2011;25524.0
Tocantins;Cana-de-acúcar;2012;27405.0
Tocantins;Cana-de-acúcar;2013;27548.0
Tocantins;Cana-de-acúcar;2014;36032.0
Tocantins;Cana-de-acúcar;2015;36395.0
Tocantins;Cana-de-acúcar;2016;37875.0
Tocantins;Cana-de-acúcar;2017;37268.0
Tocantins;Cana-de-acúcar;2018;39254.0
Tocantins;Cana-de-acúcar;2019;39179.0
Tocantins;Cana-de-acúcar;2020;30789.0
Tocantins;Cana-de-acúcar;2021;36419.0
Tocantins;Cana-de-acúcar;2022;29918.0
Tocantins;Cana-de-acúcar;2023;36645.0
Tocantins;Feijao (em grao);1988;0.0
Tocantins;Feijao (em grao);1989;12350.0
Tocantins;Feijao (em grao);1990;11980.0
Tocantins;Feijao (em grao);1991;8490.0
Tocantins;Feijao (em grao);1992;8315.0
Tocantins;Feijao (em grao);1993;10642.0
Tocantins;Feijao (em grao);1994;9390.0
Tocantins;Feijao (em grao);1995;8801.0
Tocantins;Feijao (em grao);1996;5493.0
Tocantins;Feijao (em grao);1997;4644.0
Tocantins;Feijao (em grao);1998;6268.0
Tocantins;Feijao (em grao);1999;5573.0
Tocantins;Feijao (em grao);2000;4472.0
Tocantins;Feijao (em grao);2001;5413.0
Tocantins;Feijao (em grao);2002;6746.0
Tocantins;Feijao (em grao);2003;14251.0
Tocantins;Feijao (em grao);2004;9230.0
Tocantins;Feijao (em grao);2005;12695.0
Tocantins;Feijao (em grao);2006;12821.0
Tocantins;Feijao (em grao);2007;14668.0
Tocantins;Feijao (em grao);2008;15811.0
Tocantins;Feijao (em grao);2009;20699.0
Tocantins;Feijao (em grao);2010;26134.0
Tocantins;Feijao (em grao);2011;26179.0
Tocantins;Feijao (em grao);2012;30321.0
