Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da producao das lavouras temporárias;;;
Variável - Área plantada (Hectares);;;
Unidade da Federacao;Produto das lavouras temporárias;Ano;
Roraima;Milho (em grao);1993;-
Roraima;Milho (em grao);1994;8840
Roraima;Milho (em grao);1995;12833
Roraima;Milho (em grao);1996;11580
Roraima;Milho (em grao);1997;15000
Roraima;Milho (em grao);1998;13920
Roraima;Milho (em grao);1999;15000
Roraima;Milho (em grao);2000;15200
Roraima;Milho (em grao);2001;10300
Roraima;Milho (em grao);2002;14050
Roraima;Milho (em grao);2003;16000
Roraima;Milho (em grao);2004;12200
Roraima;Milho (em grao);2005;12200
Roraima;Milho (em grao);2006;12200
Roraima;Milho (em grao);2007;6500
Roraima;Milho (em grao);2008;6500
Roraima;Milho (em grao);2009;6500
Roraima;Milho (em grao);2010;6500
Roraima;Milho (em grao);2011;6500
Roraima;Milho (em grao);2012;6500
Roraima;Milho (em grao);2013;6061
Roraima;Milho (em grao);2014;6181
Roraima;Milho (em grao);2015;5221
Roraima;Milho (em grao);2016;5130
Roraima;Milho (em grao);2017;6625
Roraima;Milho (em grao);2018;9155
Roraima;Milho (em grao);2019;9621
Roraima;Milho (em grao);2020;13900
Roraima;Milho (em grao);2021;21373
Roraima;Milho (em grao);2022;15720
Roraima;Milho (em grao);2023;13774
Roraima;Soja (em grao);1988;-
Roraima;Soja (em grao);1989;-
Roraima;Soja (em grao);1990;-
Roraima;Soja (em grao);1991;-
Roraima;Soja (em grao);1992;-
Roraima;Soja (em grao);1993;-
Roraima;Soja (em grao);1994;-
Roraima;Soja (em grao);1995;-
Roraima;Soja (em grao);1996;-
Roraima;Soja (em grao);1997;-
Roraima;Soja (em grao);1998;-
Roraima;Soja (em grao);1999;-
Roraima;Soja (em grao);2000;-
Roraima;Soja (em grao);2001;-
Roraima;Soja (em grao);2002;-
Roraima;Soja (em grao);2003;-
Roraima;Soja (em grao);2004;12000
Roraima;Soja (em grao);2005;13000
Roraima;Soja (em grao);2006;11000
Roraima;Soja (em grao);2007;7000
Roraima;Soja (em grao);2008;8000
Roraima;Soja (em grao);2009;1400
Roraima;Soja (em grao);2010;1400
Roraima;Soja (em grao);2011;3600
Roraima;Soja (em grao);2012;5000
Roraima;Soja (em grao);2013;14900
Roraima;Soja (em grao);2014;16000
Roraima;Soja (em grao);2015;23820
Roraima;Soja (em grao);2016;24035
Roraima;Soja (em grao);2017;18725
Roraima;Soja (em grao);2018;37670
Roraima;Soja (em grao);2019;39930
Roraima;Soja (em grao);2020;49800
Roraima;Soja (em grao);2021;71178
Roraima;Soja (em grao);2022;102785
Roraima;Soja (em grao);2023;128197
Pará;Algodao herbáceo (em caroco);1988;11739
Pará;Algodao herbáceo (em caroco);1989;10548
Pará;Algodao herbáceo (em caroco);1990;9302
Pará;Algodao herbáceo (em caroco);1991;4971
Pará;Algodao herbáceo (em caroco);1992;1513
Pará;Algodao herbáceo (em caroco);1993;1973
Pará;Algodao herbáceo (em caroco);1994;1630
Pará;Algodao herbáceo (em caroco);1995;1444
Pará;Algodao herbáceo (em caroco);1996;2507
Pará;Algodao herbáceo (em caroco);1997;1762
Pará;Algodao herbáceo (em caroco);1998;1325
Pará;Algodao herbáceo (em caroco);1999;266
Pará;Algodao herbáceo (em caroco);2000;15
Pará;Algodao herbáceo (em caroco);2001;-
Pará;Algodao herbáceo (em caroco);2002;-
Pará;Algodao herbáceo (em caroco);2003;-
Pará;Algodao herbáceo (em caroco);2004;-
Pará;Algodao herbáceo (em caroco);2005;-
Pará;Algodao herbáceo (em caroco);2006;-
Pará;Algodao herbáceo (em caroco);2007;-
Pará;Algodao herbáceo (em caroco);2008;-
Pará;Algodao herbáceo (em caroco);2009;-
Pará;Algodao herbáceo (em caroco);2010;-
Pará;Algodao herbáceo (em caroco);2011;-
Pará;Algodao herbáceo (em caroco);2012;-
Pará;Algodao herbáceo (em caroco);2013;-
Pará;Algodao herbáceo (em caroco);2014;-
Pará;Algodao herbáceo (em caroco);2015;-
Pará;Algodao herbáceo (em caroco);2016;-
Pará;Algodao herbáceo (em caroco);2017;-
Pará;Algodao herbáceo (em caroco);2018;-
Pará;Algodao herbáceo (em caroco);2019;-
Pará;Algodao herbáceo (em caroco);2020;-
Pará;Algodao herbáceo (em caroco);2021;-
Pará;Algodao herbáceo (em caroco);2022;-
Pará;Algodao herbáceo (em caroco);2023;-
Pará;Cana-de-acúcar;1988;8213
Pará;Cana-de-acúcar;1989;7832
Pará;Cana-de-acúcar;1990;7084
Pará;Cana-de-acúcar;1991;7203
Pará;Cana-de-acúcar;1992;7678
Pará;Cana-de-acúcar;1993;8384
Pará;Cana-de-acúcar;1994;8616
Pará;Cana-de-acúcar;1995;8018
Pará;Cana-de-acúcar;1996;6379
Pará;Cana-de-acúcar;1997;7238
Pará;Cana-de-acúcar;1998;7578
Pará;Cana-de-acúcar;1999;4219
Pará;Cana-de-acúcar;2000;8064
Pará;Cana-de-acúcar;2001;10546
Pará;Cana-de-acúcar;2002;7977
Pará;Cana-de-acúcar;2003;7957
Pará;Cana-de-acúcar;2004;7266
Pará;Cana-de-acúcar;2005;9952
Pará;Cana-de-acúcar;2006;11261
Pará;Cana-de-acúcar;2007;10956
Pará;Cana-de-acúcar;2008;8889
Pará;Cana-de-acúcar;2009;9973
Pará;Cana-de-acúcar;2010;10897
Pará;Cana-de-acúcar;2011;12592
Pará;Cana-de-acúcar;2012;13365
Pará;Cana-de-acúcar;2013;13801
Pará;Cana-de-acúcar;2014;13350
Pará;Cana-de-acúcar;2015;13301
Pará;Cana-de-acúcar;2016;13359
Pará;Cana-de-acúcar;2017;12596
Pará;Cana-de-acúcar;2018;13475
Pará;Cana-de-acúcar;2019;14920
Pará;Cana-de-acúcar;2020;14906
Pará;Cana-de-acúcar;2021;14908
Pará;Cana-de-acúcar;2022;17479
Pará;Cana-de-acúcar;2023;17476
Pará;Feijao (em grao);1988;53120
Pará;Feijao (em grao);1989;53318
Pará;Feijao (em grao);1990;49403
Pará;Feijao (em grao);1991;53632
Pará;Feijao (em grao);1992;57382
Pará;Feijao (em grao);1993;72417
Pará;Feijao (em grao);1994;90848
Pará;Feijao (em grao);1995;89258
Pará;Feijao (em grao);1996;83923
Pará;Feijao (em grao);1997;77775
Pará;Feijao (em grao);1998;81444
Pará;Feijao (em grao);1999;93059
Pará;Feijao (em grao);2000;76733
Pará;Feijao (em grao);2001;73134
Pará;Feijao (em grao);2002;76022
Pará;Feijao (em grao);2003;81487
Pará;Feijao (em grao);2004;76906
Pará;Feijao (em grao);2005;72781
Pará;Feijao (em grao);2006;75997
Pará;Feijao (em grao);2007;71069
Pará;Feijao (em grao);2008;64963
Pará;Feijao (em grao);2009;60718
Pará;Feijao (em grao);2010;53796
Pará;Feijao (em grao);2011;52760
Pará;Feijao (em grao);2012;51555
Pará;Feijao (em grao);2013;43941
Pará;Feijao (em grao);2014;41324
Pará;Feijao (em grao);2015;36365
Pará;Feijao (em grao);2016;31361
Pará;Feijao (em grao);2017;33478
Pará;Feijao (em grao);2018;27112
Pará;Feijao (em grao);2019;27464
Pará;Feijao (em grao);2020;26199
Pará;Feijao (em grao);2021;27016
Pará;Feijao (em grao);2022;27360
Pará;Feijao (em grao);2023;26749
Pará;Milho (em grao);1988;252900
Pará;Milho (em grao);1989;213034
Pará;Milho (em grao);1990;167015
Pará;Milho (em grao);1991;203010
Pará;Milho (em grao);1992;186702
Pará;Milho (em grao);1993;228851
Pará;Milho (em grao);1994;229896
Pará;Milho (em grao);1995;282527
Pará;Milho (em grao);1996;340763
Pará;Milho (em grao);1997;325394
Pará;Milho (em grao);1998;359867
Pará;Milho (em grao);1999;415511
Pará;Milho (em grao);2000;419934
Pará;Milho (em grao);2001;319357
Pará;Milho (em grao);2002;274920
Pará;Milho (em grao);2003;285861
Pará;Milho (em grao);2004;294692
Pará;Milho (em grao);2005;278504
Pará;Milho (em grao);2006;278320
Pará;Milho (em grao);2007;273661
Pará;Milho (em grao);2008;266410
Pará;Milho (em grao);2009;244564
Pará;Milho (em grao);2010;203669
Pará;Milho (em grao);2011;210634
Pará;Milho (em grao);2012;215935
Pará;Milho (em grao);2013;221022
Pará;Milho (em grao);2014;205150
Pará;Milho (em grao);2015;228871
Pará;Milho (em grao);2016;198461
Pará;Milho (em grao);2017;266993
Pará;Milho (em grao);2018;226708
Pará;Milho (em grao);2019;259122
Pará;Milho (em grao);2020;320749
Pará;Milho (em grao);2021;362071
Pará;Milho (em grao);2022;405590
Pará;Milho (em grao);2023;485255
Pará;Soja (em grao);1988;-
Pará;Soja (em grao);1989;-
Pará;Soja (em grao);1990;-
Pará;Soja (em grao);1991;-
Pará;Soja (em grao);1992;-
Pará;Soja (em grao);1993;-
Pará;Soja (em grao);1994;-
Pará;Soja (em grao);1995;-
Pará;Soja (em grao);1996;-
Pará;Soja (em grao);1997;575
Pará;Soja (em grao);1998;1843
Pará;Soja (em grao);1999;1915
Pará;Soja (em grao);2000;2225
Pará;Soja (em grao);2001;1005
Pará;Soja (em grao);2002;2648
Pará;Soja (em grao);2003;15310
Pará;Soja (em grao);2004;35219
Pará;Soja (em grao);2005;68410
Pará;Soja (em grao);2006;72335
Pará;Soja (em grao);2007;53553
Pará;Soja (em grao);2008;71060
Pará;Soja (em grao);2009;71410
Pará;Soja (em grao);2010;85450
Pará;Soja (em grao);2011;106018
Pará;Soja (em grao);2012;119686
Pará;Soja (em grao);2013;189746
Pará;Soja (em grao);2014;243171
Pará;Soja (em grao);2015;337056
Pará;Soja (em grao);2016;433813
Pará;Soja (em grao);2017;500385
Pará;Soja (em grao);2018;557542
Pará;Soja (em grao);2019;577764
Pará;Soja (em grao);2020;643267
Pará;Soja (em grao);2021;753781
Pará;Soja (em grao);2022;839560
Pará;Soja (em grao);2023;1007539
Amapá;Algodao herbáceo (em caroco);1988;-
Amapá;Algodao herbáceo (em caroco);1989;-
Amapá;Algodao herbáceo (em caroco);1990;-
Amapá;Algodao herbáceo (em caroco);1991;-
Amapá;Algodao herbáceo (em caroco);1992;-
Amapá;Algodao herbáceo (em caroco);1993;-
Amapá;Algodao herbáceo (em caroco);1994;-
Amapá;Algodao herbáceo (em caroco);1995;-
Amapá;Algodao herbáceo (em caroco);1996;-
Amapá;Algodao herbáceo (em caroco);1997;-
Amapá;Algodao herbáceo (em caroco);1998;-
Amapá;Algodao herbáceo (em caroco);1999;-
Amapá;Algodao herbáceo (em caroco);2000;-
Amapá;Algodao herbáceo (em caroco);2001;-
Amapá;Algodao herbáceo (em caroco);2002;-
Amapá;Algodao herbáceo (em caroco);2003;-
Amapá;Algodao herbáceo (em caroco);2004;-
Amapá;Algodao herbáceo (em caroco);2005;-
Amapá;Algodao herbáceo (em caroco);2006;-
Amapá;Algodao herbáceo (em caroco);2007;-
Amapá;Algodao herbáceo (em caroco);2008;-
Amapá;Algodao herbáceo (em caroco);2009;-
Amapá;Algodao herbáceo (em caroco);2010;-
Amapá;Algodao herbáceo (em caroco);2011;-
Amapá;Algodao herbáceo (em caroco);2012;-
Amapá;Algodao herbáceo (em caroco);2013;-
Amapá;Algodao herbáceo (em caroco);2014;-
Amapá;Algodao herbáceo (em caroco);2015;-
Amapá;Algodao herbáceo (em caroco);2016;-
Amapá;Algodao herbáceo (em caroco);2017;-
Amapá;Algodao herbáceo (em caroco);2018;-
Amapá;Algodao herbáceo (em caroco);2019;-
Amapá;Algodao herbáceo (em caroco);2020;-
Amapá;Algodao herbáceo (em caroco);2021;-
Amapá;Algodao herbáceo (em caroco);2022;-
Amapá;Algodao herbáceo (em caroco);2023;-
Amapá;Cana-de-acúcar;1988;13
Amapá;Cana-de-acúcar;1989;15
Amapá;Cana-de-acúcar;1990;15
Amapá;Cana-de-acúcar;1991;10
Amapá;Cana-de-acúcar;1992;10
Amapá;Cana-de-acúcar;1993;10
Amapá;Cana-de-acúcar;1994;10
Amapá;Cana-de-acúcar;1995;15
Amapá;Cana-de-acúcar;1996;90
Amapá;Cana-de-acúcar;1997;77
Amapá;Cana-de-acúcar;1998;82
Amapá;Cana-de-acúcar;1999;72
Amapá;Cana-de-acúcar;2000;68
Amapá;Cana-de-acúcar;2001;90
Amapá;Cana-de-acúcar;2002;85
Amapá;Cana-de-acúcar;2003;98
Amapá;Cana-de-acúcar;2004;96
Amapá;Cana-de-acúcar;2005;75
Amapá;Cana-de-acúcar;2006;80
Amapá;Cana-de-acúcar;2007;80
Amapá;Cana-de-acúcar;2008;110
Amapá;Cana-de-acúcar;2009;70
Amapá;Cana-de-acúcar;2010;130
Amapá;Cana-de-acúcar;2011;130
Amapá;Cana-de-acúcar;2012;130
Amapá;Cana-de-acúcar;2013;135
Amapá;Cana-de-acúcar;2014;170
Amapá;Cana-de-acúcar;2015;140
Amapá;Cana-de-acúcar;2016;135
Amapá;Cana-de-acúcar;2017;95
Amapá;Cana-de-acúcar;2018;246
Amapá;Cana-de-acúcar;2019;438
Amapá;Cana-de-acúcar;2020;393
Amapá;Cana-de-acúcar;2021;332
Amapá;Cana-de-acúcar;2022;280
Amapá;Cana-de-acúcar;2023;236
Amapá;Feijao (em grao);1988;255
Amapá;Feijao (em grao);1989;300
Amapá;Feijao (em grao);1990;136
Amapá;Feijao (em grao);1991;113
Amapá;Feijao (em grao);1992;106
Amapá;Feijao (em grao);1993;112
Amapá;Feijao (em grao);1994;126
Amapá;Feijao (em grao);1995;225
Amapá;Feijao (em grao);1996;295
Amapá;Feijao (em grao);1997;150
Amapá;Feijao (em grao);1998;150
Amapá;Feijao (em grao);1999;311
Amapá;Feijao (em grao);2000;315
Amapá;Feijao (em grao);2001;997
Amapá;Feijao (em grao);2002;1020
Amapá;Feijao (em grao);2003;818
Amapá;Feijao (em grao);2004;845
Amapá;Feijao (em grao);2005;1072
Amapá;Feijao (em grao);2006;1280
Amapá;Feijao (em grao);2007;1460
Amapá;Feijao (em grao);2008;1634
Amapá;Feijao (em grao);2009;1738
Amapá;Feijao (em grao);2010;1900
Amapá;Feijao (em grao);2011;1231
Amapá;Feijao (em grao);2012;1100
Amapá;Feijao (em grao);2013;1276
Amapá;Feijao (em grao);2014;1235
Amapá;Feijao (em grao);2015;1129
Amapá;Feijao (em grao);2016;1300
Amapá;Feijao (em grao);2017;1412
Amapá;Feijao (em grao);2018;1006
Amapá;Feijao (em grao);2019;975
Amapá;Feijao (em grao);2020;995
Amapá;Feijao (em grao);2021;4169
Amapá;Feijao (em grao);2022;1207
Amapá;Feijao (em grao);2023;1128
Amapá;Milho (em grao);1988;696
Amapá;Milho (em grao);1989;835
Amapá;Milho (em grao);1990;395
Amapá;Milho (em grao);1991;257
Amapá;Milho (em grao);1992;226
Amapá;Milho (em grao);1993;325
Amapá;Milho (em grao);1994;398
Amapá;Milho (em grao);1995;580
Amapá;Milho (em grao);1996;577
Amapá;Milho (em grao);1997;920
Amapá;Milho (em grao);1998;800
Amapá;Milho (em grao);1999;1170
Amapá;Milho (em grao);2000;1220
Amapá;Milho (em grao);2001;1895
Amapá;Milho (em grao);2002;2000
Amapá;Milho (em grao);2003;1500
Amapá;Milho (em grao);2004;1625
Amapá;Milho (em grao);2005;1568
Amapá;Milho (em grao);2006;1795
Amapá;Milho (em grao);2007;2162
Amapá;Milho (em grao);2008;3190
Amapá;Milho (em grao);2009;3500
Amapá;Milho (em grao);2010;3600
Amapá;Milho (em grao);2011;3147
Amapá;Milho (em grao);2012;2600
Amapá;Milho (em grao);2013;2270
Amapá;Milho (em grao);2014;2150
Amapá;Milho (em grao);2015;1757
Amapá;Milho (em grao);2016;1672
Amapá;Milho (em grao);2017;1679
Amapá;Milho (em grao);2018;1408
Amapá;Milho (em grao);2019;1248
Amapá;Milho (em grao);2020;1306
Amapá;Milho (em grao);2021;1338
Amapá;Milho (em grao);2022;2506
Amapá;Milho (em grao);2023;2372
Amapá;Soja (em grao);1988;-
Amapá;Soja (em grao);1989;-
Amapá;Soja (em grao);1990;-
Amapá;Soja (em grao);1991;-
Amapá;Soja (em grao);1992;-
Amapá;Soja (em grao);1993;-
Amapá;Soja (em grao);1994;-
Amapá;Soja (em grao);1995;-
Amapá;Soja (em grao);1996;-
Amapá;Soja (em grao);1997;-
Amapá;Soja (em grao);1998;-
Amapá;Soja (em grao);1999;-
Amapá;Soja (em grao);2000;-
Amapá;Soja (em grao);2001;-
Amapá;Soja (em grao);2002;-
Amapá;Soja (em grao);2003;-
Amapá;Soja (em grao);2004;-
Amapá;Soja (em grao);2005;-
Amapá;Soja (em grao);2006;-
Amapá;Soja (em grao);2007;-
Amapá;Soja (em grao);2008;-
Amapá;Soja (em grao);2009;-
Amapá;Soja (em grao);2010;-
Amapá;Soja (em grao);2011;-
Amapá;Soja (em grao);2012;-
Amapá;Soja (em grao);2013;4550
Amapá;Soja (em grao);2014;17220
Amapá;Soja (em grao);2015;11365
Amapá;Soja (em grao);2016;15442
Amapá;Soja (em grao);2017;19050
Amapá;Soja (em grao);2018;18800
Amapá;Soja (em grao);2019;19476
Amapá;Soja (em grao);2020;20300
Amapá;Soja (em grao);2021;6715
Amapá;Soja (em grao);2022;6504
Amapá;Soja (em grao);2023;7350
Tocantins;Algodao herbáceo (em caroco);1988;-
Tocantins;Algodao herbáceo (em caroco);1989;-
Tocantins;Algodao herbáceo (em caroco);1990;500
Tocantins;Algodao herbáceo (em caroco);1991;77
Tocantins;Algodao herbáceo (em caroco);1992;300
Tocantins;Algodao herbáceo (em caroco);1993;-
Tocantins;Algodao herbáceo (em caroco);1994;260
Tocantins;Algodao herbáceo (em caroco);1995;200
Tocantins;Algodao herbáceo (em caroco);1996;173
Tocantins;Algodao herbáceo (em caroco);1997;800
Tocantins;Algodao herbáceo (em caroco);1998;1314
Tocantins;Algodao herbáceo (em caroco);1999;113
Tocantins;Algodao herbáceo (em caroco);2000;-
Tocantins;Algodao herbáceo (em caroco);2001;200
Tocantins;Algodao herbáceo (em caroco);2002;270
Tocantins;Algodao herbáceo (em caroco);2003;3450
Tocantins;Algodao herbáceo (em caroco);2004;3251
Tocantins;Algodao herbáceo (em caroco);2005;1237
Tocantins;Algodao herbáceo (em caroco);2006;310
Tocantins;Algodao herbáceo (em caroco);2007;715
Tocantins;Algodao herbáceo (em caroco);2008;2145
Tocantins;Algodao herbáceo (em caroco);2009;3750
Tocantins;Algodao herbáceo (em caroco);2010;4200
Tocantins;Algodao herbáceo (em caroco);2011;5550
Tocantins;Algodao herbáceo (em caroco);2012;7500
Tocantins;Algodao herbáceo (em caroco);2013;5950
Tocantins;Algodao herbáceo (em caroco);2014;5220
Tocantins;Algodao herbáceo (em caroco);2015;3403
Tocantins;Algodao herbáceo (em caroco);2016;3980
Tocantins;Algodao herbáceo (em caroco);2017;3620
Tocantins;Algodao herbáceo (em caroco);2018;2000
Tocantins;Algodao herbáceo (em caroco);2019;3859
Tocantins;Algodao herbáceo (em caroco);2020;5725
Tocantins;Algodao herbáceo (em caroco);2021;1521
Tocantins;Algodao herbáceo (em caroco);2022;5485
Tocantins;Algodao herbáceo (em caroco);2023;7115
Tocantins;Cana-de-acúcar;1988;-
Tocantins;Cana-de-acúcar;1989;5910
Tocantins;Cana-de-acúcar;1990;5980
Tocantins;Cana-de-acúcar;1991;4345
Tocantins;Cana-de-acúcar;1992;3900
Tocantins;Cana-de-acúcar;1993;4630
Tocantins;Cana-de-acúcar;1994;5073
Tocantins;Cana-de-acúcar;1995;5503
Tocantins;Cana-de-acúcar;1996;2056
Tocantins;Cana-de-acúcar;1997;2786
Tocantins;Cana-de-acúcar;1998;2982
Tocantins;Cana-de-acúcar;1999;3146
Tocantins;Cana-de-acúcar;2000;3590
Tocantins;Cana-de-acúcar;2001;3768
Tocantins;Cana-de-acúcar;2002;2830
Tocantins;Cana-de-acúcar;2003;2768
Tocantins;Cana-de-acúcar;2004;3081
Tocantins;Cana-de-acúcar;2005;2767
Tocantins;Cana-de-acúcar;2006;3801
Tocantins;Cana-de-acúcar;2007;3957
Tocantins;Cana-de-acúcar;2008;6318
Tocantins;Cana-de-acúcar;2009;9654
Tocantins;Cana-de-acúcar;2010;10803
Tocantins;Cana-de-acúcar;2011;25524
Tocantins;Cana-de-acúcar;2012;27405
Tocantins;Cana-de-acúcar;2013;27548
Tocantins;Cana-de-acúcar;2014;36032
Tocantins;Cana-de-acúcar;2015;36395
Tocantins;Cana-de-acúcar;2016;37875
Tocantins;Cana-de-acúcar;2017;37268
Tocantins;Cana-de-acúcar;2018;39254
Tocantins;Cana-de-acúcar;2019;39179
Tocantins;Cana-de-acúcar;2020;30789
Tocantins;Cana-de-acúcar;2021;36419
Tocantins;Cana-de-acúcar;2022;29918
Tocantins;Cana-de-acúcar;2023;36645
Tocantins;Feijao (em grao);1988;-
Tocantins;Feijao (em grao);1989;12350
Tocantins;Feijao (em grao);1990;11980
Tocantins;Feijao (em grao);1991;8490
Tocantins;Feijao (em grao);1992;8315
Tocantins;Feijao (em grao);1993;10642
Tocantins;Feijao (em grao);1994;9390
Tocantins;Feijao (em grao);1995;8801
Tocantins;Feijao (em grao);1996;5493
Tocantins;Feijao (em grao);1997;4644
Tocantins;Feijao (em grao);1998;6268
Tocantins;Feijao (em grao);1999;5573
Tocantins;Feijao (em grao);2000;4472
Tocantins;Feijao (em grao);2001;5413
Tocantins;Feijao (em grao);2002;6746
Tocantins;Feijao (em grao);2003;14251
Tocantins;Feijao (em grao);2004;9230
Tocantins;Feijao (em grao);2005;12695
Tocantins;Feijao (em grao);2006;12821
Tocantins;Feijao (em grao);2007;14668
Tocantins;Feijao (em grao);2008;15811
Tocantins;Feijao (em grao);2009;20699
Tocantins;Feijao (em grao);2010;26134
Tocantins;Feijao (em grao);2011;26179
Tocantins;Feijao (em grao);2012;30321
Tocantins;Feijao (em grao);2013;19798
Tocantins;Feijao (em grao);2014;11510
Tocantins;Feijao (em grao);2015;8570
Tocantins;Feijao (em grao);2016;16979
Tocantins;Feijao (em grao);2017;18575
Tocantins;Feijao (em grao);2018;18563
Tocantins;Feijao (em grao);2019;29689
Tocantins;Feijao (em grao);2020;38075
Tocantins;Feijao (em grao);2021;53165
Tocantins;Feijao (em grao);2022;60052
Tocantins;Feijao (em grao);2023;53036
Tocantins;Milho (em grao);1988;-
Tocantins;Milho (em grao);1989;102820
Tocantins;Milho (em grao);1990;76500
Tocantins;Milho (em grao);1991;68135
Tocantins;Milho (em grao);1992;76630
Tocantins;Milho (em grao);1993;71499
Tocantins;Milho (em grao);1994;65424
Tocantins;Milho (em grao);1995;75528
Tocantins;Milho (em grao);1996;54553
Tocantins;Milho (em grao);1997;63610
Tocantins;Milho (em grao);1998;59417
Tocantins;Milho (em grao);1999;54208
Tocantins;Milho (em grao);2000;58625
Tocantins;Milho (em grao);2001;62248
Tocantins;Milho (em grao);2002;64280
Tocantins;Milho (em grao);2003;68708
Tocantins;Milho (em grao);2004;73335
Tocantins;Milho (em grao);2005;78182
Tocantins;Milho (em grao);2006;74100
Tocantins;Milho (em grao);2007;77524
Tocantins;Milho (em grao);2008;88623
Tocantins;Milho (em grao);2009;74874
Tocantins;Milho (em grao);2010;83229
Tocantins;Milho (em grao);2011;86358
Tocantins;Milho (em grao);2012;96973
Tocantins;Milho (em grao);2013;95565
Tocantins;Milho (em grao);2014;122313
Tocantins;Milho (em grao);2015;162078
Tocantins;Milho (em grao);2016;161258
Tocantins;Milho (em grao);2017;226619
Tocantins;Milho (em grao);2018;217873
Tocantins;Milho (em grao);2019;259121
Tocantins;Milho (em grao);2020;316908
Tocantins;Milho (em grao);2021;334551
Tocantins;Milho (em grao);2022;422261
Tocantins;Milho (em grao);2023;527055
Tocantins;Soja (em grao);1988;-
Tocantins;Soja (em grao);1989;59070
Tocantins;Soja (em grao);1990;30120
Tocantins;Soja (em grao);1991;4500
Tocantins;Soja (em grao);1992;7040
Tocantins;Soja (em grao);1993;15945
Tocantins;Soja (em grao);1994;31110
Tocantins;Soja (em grao);1995;20237
Tocantins;Soja (em grao);1996;7019
Tocantins;Soja (em grao);1997;34463
Tocantins;Soja (em grao);1998;56862
Tocantins;Soja (em grao);1999;46256
Tocantins;Soja (em grao);2000;57919
Tocantins;Soja (em grao);2001;82098
Tocantins;Soja (em grao);2002;107377
Tocantins;Soja (em grao);2003;153048
